OBJECTID,STOP_ID,LAST_UPDATE_DATE,GeometryEasting,GeometryNorthing
4287,20016805,2026-06-18,823612,836124
4288,20016806,2026-06-18,823764,836664
4289,20016807,2026-06-18,823617,836886
4290,20016808,2026-06-18,823493,836949
4291,20016809,2026-06-18,823359,837018
4292,20016810,2026-06-18,823239,837055
4293,20017004,2026-06-18,834567,821450
4294,20017006,2026-06-18,834388,821913
4295,20017007,2026-06-18,834324,822160
4296,20017008,2026-06-18,834187,822273
4297,20017026,2026-06-18,814338,829723
4298,20017027,2026-06-18,814113,826179
4299,20017028,2026-06-18,814507,826153
4300,20017029,2026-06-18,835395,820333
4301,20017030,2026-07-10,838366,822214
4302,20017032,2026-07-10,836832,820815
4303,20017033,2026-07-10,835837,820627
4304,20017035,2026-07-10,834736,820591
4305,20017036,2026-07-10,834737,820309
4306,20017037,2026-07-10,834751,820108
4307,20017038,2026-07-10,834734,819864
4308,20017039,2026-07-10,834357,819934
4309,20017040,2026-07-10,834289,820073
4310,20017041,2026-06-18,815513,828076
4311,20017042,2026-06-18,815514,827596
4312,20017043,2026-06-18,815514,827287
4313,20017044,2026-06-18,815203,827194
4314,20017045,2026-06-18,814535,826157
4315,20017046,2026-06-18,814107,826550
4316,20017047,2026-06-18,814464,827348
4317,20017048,2026-07-10,834584,819952
4318,20017049,2026-07-10,834725,820181
4319,20017050,2026-07-10,834718,820539
4320,20017051,2026-07-10,834709,820871
4321,20017052,2026-09-10,834936,820819
4322,20017053,2026-07-10,835296,820714
4323,20017054,2026-07-10,835231,820832
4324,20017055,2026-06-18,814444,826043
4325,20017056,2026-06-18,814294,826987
4326,20017057,2026-06-18,814464,827348
4327,20017058,2026-06-18,814697,828627
4328,20017059,2026-06-18,814720,828638
4329,20017060,2026-07-10,836251,820881
4330,20017061,2026-07-10,836571,820895
4331,20017063,2026-07-10,837863,821103
4332,20017064,2026-07-10,838186,821562
4333,20017065,2026-07-10,838179,822053
4334,20017066,2026-06-18,815491,828100
4335,20017067,2026-07-10,834588,819961
4336,20017092,2026-09-02,842297,819069
4337,20017093,2026-09-02,842235,818987
4338,20017094,2026-09-02,842265,818693
4339,20017095,2026-09-02,842215,819008
4340,20017096,2026-09-02,842282,819044
4341,20017125,2026-06-18,836974,822451
4342,20017126,2026-06-18,838227,822993
4343,20017127,2026-06-18,838200,823395
4344,20017128,2026-06-18,838327,823431
4345,20017129,2026-06-18,838468,823526
4346,20017130,2026-06-18,838842,823370
4347,20017131,2026-06-18,838339,823420
4348,20017132,2026-06-18,838211,823388
4349,20017133,2026-06-18,838031,822890
4350,20017134,2026-06-18,837649,822883
4351,20017135,2026-06-18,837185,822769
4352,20017136,2026-06-18,820908,833844
4353,20017158,2026-06-18,837430,818539
4354,20017159,2026-06-18,837227,818696
4355,20017160,2026-06-18,837301,818710
4356,20017161,2026-06-18,837364,818925
4357,20017162,2026-06-18,837367,819147
4358,20017163,2026-06-18,837359,819601
4359,20017164,2026-06-18,837359,819737
4360,20017165,2026-07-16,837357,819914
4361,20017166,2026-06-18,837356,820308
4362,20017167,2026-06-18,837406,820461
4363,20017168,2026-06-18,837452,820558
4364,20017169,2026-06-18,836651,820780
4365,20017170,2026-06-18,836337,820719
4366,20017171,2026-06-18,835970,820710
4367,20017172,2026-06-18,835770,821014
4368,20017173,2026-06-18,835627,821244
4369,20017174,2026-06-18,835673,821530
4370,20017175,2026-06-18,835802,821726
4371,20017176,2026-06-18,835998,821801
4372,20017177,2026-06-18,835804,821686
4373,20017178,2026-06-18,835889,820868
4374,20017179,2026-06-18,836706,820904
4375,20017180,2026-06-18,836967,820914
4376,20017181,2026-06-18,837391,820943
4377,20017183,2026-06-18,837592,820773
4378,20017184,2026-07-16,837451,820493
4379,20017185,2026-06-18,837403,820391
4380,20017186,2026-06-18,837386,820086
4381,20017187,2026-07-16,837388,819823
4382,20017188,2026-06-18,837446,819526
4383,20017189,2026-06-18,837388,819221
4384,20017190,2026-06-18,837386,819033
4385,20017191,2026-06-18,837327,818712
4386,20017192,2026-06-18,837781,818697
4387,20017193,2026-06-18,837748,818834
4388,20017194,2026-06-18,836130,821539
4389,20017195,2026-06-18,835998,821070
4390,20017196,2026-06-18,837503,819268
4391,20017197,2026-06-18,837672,819125
4392,20017224,2026-06-18,846029,826816
4393,20017225,2026-06-18,845296,827029
4394,20017226,2026-06-18,845282,827712
4395,20017227,2026-06-18,845292,827057
4396,20017228,2026-06-18,846009,826273
4397,20017229,2026-06-18,846220,826405
4398,20017230,2026-06-18,845999,826258
4399,20017231,2026-06-27,823444,833649
4400,20017232,2026-06-27,824805,833193
4401,20017233,2026-06-27,824421,833388
4402,20017234,2026-06-27,824731,833194
4403,20017235,2026-06-27,825798,831761
4404,20017236,2026-06-27,826033,831666
4405,20017237,2026-06-27,826181,831753
4406,20017238,2026-06-27,826493,831984
4407,20017239,2026-06-27,827032,832178
4408,20017240,2026-06-27,827567,832284
4409,20018544,2026-06-18,819143,833603
4410,20018545,2026-06-18,818865,833422
4411,20018546,2026-06-18,818625,833268
4412,20018547,2026-06-18,818212,832984
4413,20018548,2026-06-18,818096,832896
4414,20018549,2026-06-18,817936,832617
4415,20018550,2026-06-18,817880,832571
4416,20018551,2026-06-18,817931,832273
4417,20018552,2026-06-18,817945,832189
4418,20018553,2026-06-18,817880,832052
4419,20018554,2026-06-18,817856,832031
4420,20018555,2026-06-18,817883,832078
4421,20018556,2026-06-18,817932,832183
4422,20018557,2026-06-18,817925,832263
4423,20018558,2026-06-18,817871,832575
4424,20018559,2026-06-18,817942,832630
4425,20018560,2026-06-18,818471,833195
4426,20018561,2026-06-18,819936,833879
4427,20018562,2026-06-18,819220,833449
4428,20018577,2026-06-18,820644,833996
4429,20018578,2026-06-18,820593,834078
4430,20018610,2026-06-18,818666,838468
4431,20018643,2026-06-18,831931,822483
4432,20018676,2026-06-18,829971,825879
4433,20018709,2026-06-18,829985,825852
4434,20018742,2026-07-13,840062,815948
4435,20018743,2026-07-13,840202,816276
4436,20018744,2026-07-13,840177,816190
4437,20018745,2026-07-13,840245,816106
4438,20018746,2026-06-18,839917,816197
4439,20018747,2026-06-18,839703,816480
4440,20018776,2026-06-18,844923,818701
4441,20018777,2026-06-18,844584,819030
4442,20018778,2026-06-18,844901,819146
4443,20018808,2026-06-18,837332,819452
4444,20018841,2026-06-18,834380,818060
4445,20018842,2026-06-18,834129,818035
4446,20018843,2026-06-18,834255,818229
4447,20018844,2026-06-18,834339,818363
4448,20018875,2026-06-18,834769,818392
4449,20018907,2026-06-18,839558,827578
4450,20018940,2026-06-18,832077,839258
4451,20018941,2026-06-18,832537,838638
4452,20018942,2026-06-18,832777,838425
4453,20018943,2026-06-18,833032,839060
4454,20018944,2026-06-18,832857,839466
4455,20018945,2026-06-18,832606,839693
4456,20018946,2026-06-18,832612,840094
4457,20018947,2026-06-18,832726,840141
4458,20018948,2026-06-18,833081,840048
4459,20018949,2026-06-18,832760,839699
4460,20018950,2026-06-18,832876,839466
4461,20018951,2026-06-18,833327,838952
4462,20018952,2026-06-18,832758,838405
4463,20018953,2026-06-18,832511,838631
4464,20018954,2026-06-18,832357,839013
4465,20018973,2026-06-18,832326,839272
4466,20018974,2026-06-18,832630,839590
4467,20018975,2026-06-18,832726,840120
4468,20019039,2026-09-11,831872,822414
4469,20019072,2026-06-24,831504,814649
4470,20019105,2026-06-18,839026,822126
4471,20019138,2026-06-18,832626,825520
4472,20019139,2026-06-18,832477,825815
4473,20019171,2026-06-18,832336,825166
4474,20019204,2026-06-18,841431,820425
4475,20019237,2026-06-18,817776,835622
4476,20019238,2026-06-18,817783,836100
4477,20019239,2026-06-18,817957,836491
4478,20019240,2026-06-18,818349,836717
4479,20019241,2026-06-18,818586,836262
4480,20019242,2026-06-18,817779,835666
4481,20019243,2026-06-18,817900,835430
4482,20019270,2026-06-18,836064,835941
4483,20019271,2026-06-18,835919,835775
4484,20019272,2026-06-18,835850,835538
4485,20019273,2026-06-18,835279,834354
4486,20019274,2026-06-18,835383,834303
4487,20019275,2026-06-18,835753,834239
4488,20019276,2026-06-18,835738,834495
4489,20019277,2026-06-18,835797,834837
4490,20019278,2026-06-18,835777,835283
4491,20019279,2026-06-18,835917,835758
4492,20019303,2026-06-18,838422,821295
4493,20019336,2026-06-18,832288,824798
4494,20019369,2026-06-18,823859,833438
4495,20019402,2026-09-11,823212,833754
4496,20019468,2026-06-18,828014,824281
4497,20019469,2026-06-18,828014,824281
4498,20019501,2026-06-18,837726,828912
4499,20019534,2026-09-01,845493,819334
4500,20019567,2026-06-18,839147,835852
4501,20019600,2026-06-18,830680,824501
4502,20019601,2026-09-11,830532,824443
4503,20019633,2026-09-11,841146,830256
4504,20019666,2026-06-18,841423,830452
4505,20019699,2026-06-18,833878,845841
4506,20019700,2026-06-18,834055,845942
4507,20019732,2026-09-04,834093,840421
4508,20019733,2026-06-18,834092,840434
4509,20019765,2026-06-18,840497,821374
4510,20019766,2026-09-02,839691,821661
4511,20019798,2026-06-18,834635,821659
4512,20019831,2026-06-18,831570,823733
4513,20019864,2026-06-18,834432,821966
4514,20019865,2026-06-18,834240,822151
4515,20019866,2026-06-18,834025,822201
4516,20019867,2026-06-18,833369,820963
4517,20019868,2026-06-18,833406,821492
4518,20019869,2026-06-18,833610,821747
4519,20019870,2026-06-18,833461,821989
4520,20019871,2026-06-18,833920,822354
4521,20019872,2026-06-18,834187,822133
4522,20019873,2026-06-18,833209,821476
4523,20019897,2026-06-18,826702,833742
4524,20019963,2026-06-18,834931,819687
4525,20020529,2026-06-28,821139,833947
4526,20020530,2026-06-18,815646,828587
4527,20020531,2026-06-18,815604,828576
4528,20020532,2026-06-28,823094,833842
4529,20020533,2026-06-28,823222,833747
4530,20020534,2026-06-18,835627,834181
4531,20020557,2026-06-18,833874,811629
4532,20020590,2026-07-28,818486,835982
4533,20020623,2026-07-28,818534,836386
4534,20020656,2026-06-18,833278,812330
4535,20020657,2026-06-18,836504,815543
4536,20020658,2026-06-18,834305,812169
4537,20020689,2026-06-18,835918,815297
4538,20020690,2026-06-18,835687,815287
4539,20020722,2026-06-18,830924,840334
4540,20020723,2026-06-18,833999,845557
4541,20020724,2026-06-18,834045,845833
4542,20020755,2026-06-18,830280,824293
4543,20020756,2026-06-18,829993,824056
4544,20020757,2026-06-18,830006,824056
4545,20020758,2026-06-18,830251,824483
4546,20020788,2026-06-18,830719,840992
4547,20020789,2026-06-18,830870,841485
4548,20020790,2026-09-10,830639,840764
4549,20020791,2026-06-18,830982,840449
4550,20020793,2026-06-18,831239,840478
4551,20020794,2026-06-18,831114,840445
4552,20020821,2026-06-18,831268,840249
4553,20020822,2026-06-18,841244,820363
4554,20020823,2026-06-18,841227,820368
4555,20020887,2026-08-31,820019,824781
4556,20020888,2026-08-31,817676,825427
4557,20020920,2026-06-18,837937,816376
4558,20020921,2026-06-18,834437,812080
4559,20020953,2026-06-18,833278,812329
4560,20020954,2026-06-18,832143,812865
4561,20020956,2026-06-18,835709,815252
4562,20020957,2026-06-18,833017,816230
4563,20020958,2026-06-18,833370,816025
4564,20020959,2026-06-18,833527,815992
4565,20020986,2026-06-18,840595,845024
4566,20021026,2026-06-18,835385,819963
4567,20021052,2026-06-18,831582,819971
4568,20021118,2026-06-18,821863,834047
4569,20021151,2026-06-18,845479,819746
4570,20021184,2026-07-13,833074,816212
4571,20021289,2026-08-12,838569,816878
4572,20021290,2026-08-12,833570,815638
4573,20021316,2026-07-16,842344,819568
4574,20021317,2026-07-16,841980,819795
4575,20021318,2026-07-16,842128,819712
4576,20021319,2026-07-16,840241,820585
4577,20021320,2026-07-16,841730,820398
4578,20021321,2026-07-16,835772,818582
4579,20021322,2026-07-16,837367,820374
4580,20021324,2026-07-16,840397,820718
4581,20021325,2026-07-16,840997,820206
4582,20021326,2026-07-16,841150,820257
4583,20021327,2026-07-16,841342,820354
4584,20021328,2026-07-16,841814,819922
4585,20021349,2026-06-18,829827,824896
4586,20021382,2026-06-18,838119,822413
4587,20021383,2026-06-18,838230,822340
4588,20021384,2026-06-18,838581,822250
4589,20021385,2026-06-18,838764,822012
4590,20021387,2026-06-18,838560,821525
4591,20021388,2026-06-18,839049,821484
4592,20021389,2026-06-18,838929,821365
4593,20021390,2026-06-18,839449,820228
4594,20021391,2026-06-18,839863,819711
4595,20021392,2026-06-18,839609,819638
4596,20021393,2026-06-18,839821,819688
4597,20021394,2026-06-18,839559,820402
4598,20021395,2026-06-18,839163,820837
4599,20021396,2026-06-18,839361,820581
4600,20021397,2026-06-18,839133,821239
4601,20021398,2026-06-18,838929,821365
4602,20021399,2026-06-18,839133,821446
4603,20021400,2026-09-10,838568,821496
4604,20021401,2026-06-18,838688,822175
4605,20021402,2026-06-18,838220,822249
4606,20021415,2026-06-18,823775,837075
4607,20021416,2026-06-18,823864,837353
4608,20021417,2026-06-18,823533,837735
4609,20021418,2026-06-18,823280,837346
4610,20021419,2026-06-18,823876,837355
4611,20021420,2026-06-18,823788,837075
4612,20021451,2026-06-24,831132,815941
4613,20021452,2026-06-18,831542,816114
4614,20021481,2026-09-01,842106,821115
4615,20021482,2026-09-01,842347,820676
4616,20021483,2026-09-01,842464,820385
4617,20021484,2026-09-01,842577,820241
4618,20021485,2026-09-01,844019,819834
4619,20021486,2026-09-01,843983,820824
4620,20021487,2026-09-01,844790,819128
4621,20021489,2026-09-01,845702,819533
4622,20021490,2026-09-01,844264,819913
4623,20021491,2026-09-01,844152,819832
4624,20021492,2026-09-01,844063,819825
4625,20021493,2026-09-01,843255,820125
4626,20021494,2026-09-01,842560,820229
4627,20021495,2026-09-10,842436,820443
4628,20021496,2026-09-01,842335,820655
4629,20021514,2026-06-18,841426,821052
4630,20021515,2026-06-18,840973,821410
4631,20021516,2026-06-18,840231,821475
4632,20021517,2026-06-18,840221,821498
4633,20021518,2026-06-18,841248,821492
4634,20021519,2026-06-18,841392,821375
4635,20021520,2026-06-18,841464,821193
4636,20021521,2026-06-18,841426,820996
4637,20021522,2026-06-18,841321,820878
4638,20021547,2026-06-18,837236,822394
4639,20021548,2026-06-18,837173,822330
4640,20021549,2026-06-18,837302,822289
4641,20021550,2026-06-18,837256,822168
4642,20021551,2026-06-18,837338,822401
4643,20021580,2026-06-18,831268,840280
4644,20021581,2026-06-18,827976,840618
4645,20021582,2026-06-18,830773,840227
4646,20021583,2026-06-18,831114,840450
4647,20021613,2026-07-13,840410,816148
4648,20021646,2026-06-18,837338,814415
4649,20021647,2026-06-18,833754,821896
4650,20021679,2026-06-18,833862,812225
4651,20021712,2026-07-28,839250,819567
4652,20021713,2026-07-28,839449,819226
4653,20021756,2026-06-24,831418,815018
4654,20021761,2026-06-18,834091,816112
4655,20021762,2026-06-18,833403,816344
4656,20021778,2026-09-10,840252,821267
4657,20021779,2026-09-02,840349,821197
4658,20021780,2026-09-02,839927,821319
4659,20021781,2026-09-02,840036,821285
4660,20021782,2026-09-02,840094,821360
4661,20021783,2026-09-02,840020,821344
4662,20021784,2026-09-02,839881,821285
4663,20021785,2026-09-02,839946,821173
4664,20021786,2026-09-02,840205,821200
4665,20021811,2026-06-18,842542,818884
4666,20021844,2026-06-18,835110,821914
4667,20021877,2026-09-10,831348,824610
4668,20021910,2026-06-18,841348,815206
4669,20021943,2026-06-18,844241,832378
4670,20021980,2026-09-01,842117,820776
4671,20021981,2026-09-01,845075,818756
4672,20021982,2026-09-01,845068,818777
4673,20021983,2026-09-01,842070,820843
4674,20022009,2026-06-18,836571,825863
4675,20022075,2026-06-18,837461,828735
4676,20022108,2026-06-18,833043,840014
4677,20022174,2026-06-18,837481,828276
4678,20022175,2026-06-18,837474,828265
4679,20022207,2026-06-18,839218,826986
4680,20022208,2026-06-18,839138,827169
4681,20022240,2026-06-18,830348,824750
4682,20022273,2026-06-18,841459,820075
4683,20022274,2026-06-18,841531,820166
4684,20022275,2026-06-18,841913,819760
4685,20022276,2026-06-18,842124,819552
4686,20022277,2026-06-18,842307,819551
4687,20022306,2026-06-18,831801,816143
4688,20022339,2026-06-18,823563,837785
4689,20022372,2026-06-18,832383,825303
4690,20022405,2026-06-18,846174,818311
4691,20022406,2026-06-18,846212,818280
4692,20022438,2026-06-18,830761,840651
4693,20022439,2026-06-18,830931,840502
4694,20022440,2026-06-18,830746,840842
4695,20022441,2026-06-18,830761,840651
4696,20022473,2026-06-18,833733,822417
4697,20022474,2026-06-18,834260,822231
4698,20022477,2026-06-18,834534,821278
4699,20022504,2026-06-18,834579,821368
4700,20022505,2026-06-18,834480,821523
4701,20022506,2026-06-18,834293,821796
4702,20022507,2026-06-18,833659,822402
4703,20022537,2026-06-18,840129,820618
4704,20022570,2026-06-18,833856,822446
4705,20022571,2026-07-13,838167,822689
4706,20022603,2026-06-18,836580,826526
4707,20022636,2026-06-18,821520,834559
4708,20022637,2026-06-18,821183,833995
4709,20022669,2026-06-18,835389,818719
4710,20022670,2026-06-18,835929,819829
4711,20022671,2026-06-18,835854,820012
4712,20022672,2026-06-18,835655,820370
4713,20022673,2026-06-18,835509,820327
4714,20022674,2026-06-18,835446,818498
